estacion,magnitud,mes,dia,medicion,lluvia_mm
40,1,10,20,10,0.5
40,1,10,21,11,0
40,1,10,22,11,10.1
40,1,10,23,11,1.5
40,1,10,24,11,0
40,1,10,25,11,0
40,1,10,26,11,0
40,1,10,27,11,0
40,1,10,28,12,0
40,1,10,29,12,0
40,1,10,30,10,0
40,1,10,31,6,0.5
40,1,12,01,8,26.8
40,1,12,02,7,0
40,1,12,03,6,2
40,1,12,04,7,2
40,1,12,05,8,0
40,1,12,06,8,0
40,1,12,07,10,0
40,1,12,08,8,2.7
40,1,12,09,8,0
40,1,12,10,10,0
40,1,12,11,8,0.3
40,1,12,12,7,1.7
40,1,12,13,7,0
40,1,12,14,7,0
40,1,12,15,8,0
40,1,12,16,8,0.3
40,1,12,17,8,0.9
40,1,12,18,7,1.2
40,1,12,19,7,38.4
40,1,12,20,7,12.8
40,1,12,21,7,1
40,1,12,22,6,0
40,1,12,23,7,0
40,1,12,24,8,0
40,1,12,25,8,0
40,1,12,26,10,0
40,1,12,27,9,0
40,1,12,28,11,0
40,1,12,29,11,0
40,1,12,30,9,0
40,1,12,31,10,0
40,7,01,01,42,0
40,7,01,02,77,0
40,7,01,03,41,0
40,7,01,04,94,0
40,7,01,05,96,0
40,7,01,06,60,0
40,7,01,07,37,0
40,7,01,08,82,0
40,7,01,09,60,0
40,7,01,10,8,0
40,7,01,11,51,0
40,7,01,12,56,0
40,7,01,13,46,0
40,7,01,14,163,0
40,7,01,15,76,0
40,7,01,16,55,0
40,7,01,17,41,0
40,7,01,18,61,0
40,7,01,19,31,5.9
40,7,01,20,6,0
40,7,01,21,16,0
40,7,01,22,33,0.4
40,7,01,23,5,0
40,7,01,24,17,0
40,7,01,25,17,0
40,7,01,26,18,0
40,7,01,27,5,0
40,7,01,28,8,0
40,7,01,29,8,0
40,7,01,30,7,4.1
40,7,01,31,5,8.2
40,7,03,01,11,0
40,7,03,02,15,0
40,7,03,03,15,0
40,7,03,04,5,0
40,7,03,05,6,0
40,7,03,06,5,8.2
40,7,03,07,12,0
40,7,03,08,24,0
40,7,03,09,9,0
40,7,03,10,11,0
40,7,03,11,9,0
40,7,03,12,14,0
40,7,03,13,4,0
40,7,03,14,16,0
40,7,03,15,31,0
40,7,03,16,11,0
40,7,03,17,4,0
40,7,03,18,3,0
40,7,03,19,3,0
40,7,03,20,3,0
40,7,03,21,10,0
40,7,03,22,7,0
40,7,03,23,3,0
40,7,03,24,3,0
40,7,03,25,3,0
40,7,03,26,3,0
40,7,03,27,10,0
40,7,03,28,6,0
40,7,03,29,5,0
40,7,03,30,4,0
40,7,03,31,3,1.6
40,7,05,01,3,0
40,7,05,02,2,0
40,7,05,03,4,0
40,7,05,04,3,0
40,7,05,05,2,0
40,7,05,06,10,0
40,7,05,07,9,0
40,7,05,08,3,0
40,7,05,09,6,0
40,7,05,10,6,0
40,7,05,11,6,0
40,7,05,12,2,0
40,7,05,13,4,0
40,7,05,14,4,0
40,7,05,15,6,0
40,7,05,16,4,0.1
40,7,05,17,4,0
40,7,05,18,3,0
40,7,05,19,2,0
40,7,05,20,4,0
40,7,05,21,3,0
40,7,05,22,6,0
40,7,05,23,9,0
40,7,05,24,2,0
40,7,05,25,2,0
40,7,05,26,2,0
40,7,05,27,8,0
40,7,05,28,3,0
40,7,05,29,3,0
40,7,05,30,4,0
40,7,05,31,5,0
40,7,07,01,5,0
40,7,07,02,3,1.6
40,7,07,03,3,0
40,7,07,04,3,0
40,7,07,05,5,0
40,7,07,06,4,0
40,7,07,07,2,0
40,7,07,08,4,0
40,7,07,09,3,0
40,7,07,10,3,0
40,7,07,11,5,0
40,7,07,12,15,0
40,7,07,13,6,0
40,7,07,14,2,0
40,7,07,15,4,0
40,7,07,16,3,0
40,7,07,17,4,0
40,7,07,18,3,0
40,7,07,19,3,0
40,7,07,20,3,0
40,7,07,21,2,6.2
40,7,07,22,3,0
40,7,07,23,4,0.8
40,7,07,24,4,0
40,7,07,25,5,0
40,7,07,26,4,0
40,7,07,27,2,0
40,7,07,28,2,0
40,7,07,29,7,0
40,7,07,30,3,0
40,7,07,31,3,0
40,7,08,01,3,0
40,7,08,02,4,0
40,7,08,03,3,0
40,7,08,04,2,0
40,7,08,05,6,0
40,7,08,06,5,0
40,7,08,07,3,0
40,7,08,08,5,0
40,7,08,09,3,0
40,7,08,10,3,0
40,7,08,11,2,0
40,7,08,12,2,0
40,7,08,13,2,0
40,7,08,14,3,0
40,7,08,15,3,0
40,7,08,16,2,0
40,7,08,17,3,0
40,7,08,18,2,0
40,7,08,19,7,0.4
40,7,08,20,2,0.1
40,7,08,21,2,16.2
40,7,08,22,4,0
40,7,08,23,3,0
40,7,08,24,4,0
40,7,08,25,3,4.2
40,7,08,26,6,26.9
40,7,08,27,8,0
40,7,08,28,7,0
40,7,08,29,8,0
40,7,08,30,5,10.6
40,7,08,31,5,0
40,7,10,01,39,0
40,7,10,02,5,0
40,7,10,03,21,0
40,7,10,04,16,0
40,7,10,05,5,0
40,7,10,06,8,0
40,7,10,07,14,0
40,7,10,08,26,0
40,7,10,09,20,0
40,7,10,10,8,0
40,7,10,11,11,0
40,7,10,12,3,5.4
40,7,10,13,5,0
40,7,10,14,6,3.2
40,7,10,15,8,0
40,7,10,16,18,0.6
40,7,10,17,26,2.3
40,7,10,18,10,0.1
40,7,10,19,4,18.4
40,7,10,20,3,0.5
40,7,10,21,23,0
40,7,10,22,10,10.1
40,7,10,23,10,1.5
40,7,10,24,11,0
40,7,10,25,24,0
40,7,10,26,18,0
40,7,10,27,20,0
40,7,10,28,26,0
40,7,10,29,41,0
40,7,10,30,30,0
40,7,10,31,14,0.5
40,7,12,01,4,26.8
40,7,12,02,3,0
40,7,12,03,5,2
40,7,12,04,5,2
40,7,12,05,4,0
40,7,12,06,11,0
40,7,12,07,36,0
40,7,12,08,40,2.7
40,7,12,09,17,0
40,7,12,10,76,0
40,7,12,11,39,0.3
40,7,12,12,10,1.7
40,7,12,13,5,0
40,7,12,14,6,0
40,7,12,15,5,0
40,7,12,16,14,0.3
40,7,12,17,14,0.9
40,7,12,18,21,1.2
40,7,12,19,5,38.4
40,7,12,20,5,12.8
40,7,12,21,2,1
40,7,12,22,3,0
40,7,12,23,24,0
40,7,12,24,32,0
40,7,12,25,23,0
40,7,12,26,73,0
40,7,12,27,26,0
40,7,12,28,60,0
40,7,12,29,39,0
40,7,12,30,43,0
40,7,12,31,86,0
40,8,01,01,67,0
40,8,01,02,81,0
40,8,01,03,61,0
40,8,01,04,90,0
40,8,01,05,89,0
40,8,01,06,84,0
40,8,01,07,75,0
40,8,01,08,84,0
40,8,01,09,69,0
40,8,01,10,35,0
40,8,01,11,73,0
40,8,01,12,73,0
40,8,01,13,71,0
40,8,01,14,111,0
40,8,01,15,78,0
40,8,01,16,69,0
40,8,01,17,66,0
40,8,01,18,70,0
40,8,01,19,57,5.9
40,8,01,20,33,0
40,8,01,21,42,0
40,8,01,22,59,0.4
40,8,01,23,18,0
40,8,01,24,47,0
40,8,01,25,45,0
40,8,01,26,54,0
40,8,01,27,27,0
40,8,01,28,27,0
40,8,01,29,30,0
40,8,01,30,26,4.1
40,8,01,31,17,8.2
40,8,03,01,52,0
40,8,03,02,54,0
40,8,03,03,44,0
40,8,03,04,20,0
40,8,03,05,31,0
40,8,03,06,22,8.2
40,8,03,07,33,0
40,8,03,08,54,0
40,8,03,09,47,0
40,8,03,10,46,0
40,8,03,11,38,0
40,8,03,12,45,0
40,8,03,13,22,0
40,8,03,14,50,0
40,8,03,15,72,0
40,8,03,16,47,0
40,8,03,17,29,0
40,8,03,18,17,0
40,8,03,19,21,0
40,8,03,20,25,0
40,8,03,21,44,0
40,8,03,22,39,0
40,8,03,23,27,0
40,8,03,24,26,0
40,8,03,25,25,0
40,8,03,26,19,0
40,8,03,27,48,0
40,8,03,28,44,0
40,8,03,29,31,0
40,8,03,30,28,0
40,8,03,31,28,1.6
40,8,05,01,20,0
40,8,05,02,17,0
40,8,05,03,21,0
40,8,05,04,17,0
40,8,05,05,15,0
40,8,05,06,36,0
40,8,05,07,26,0
40,8,05,08,12,0
40,8,05,09,18,0
40,8,05,10,15,0
40,8,05,11,24,0
40,8,05,12,17,0
40,8,05,13,29,0
40,8,05,14,36,0
40,8,05,15,36,0
40,8,05,16,22,0.1
40,8,05,17,16,0
40,8,05,18,12,0
40,8,05,19,12,0
40,8,05,20,25,0
40,8,05,21,24,0
40,8,05,22,37,0
40,8,05,23,46,0
40,8,05,24,14,0
40,8,05,25,11,0
40,8,05,26,10,0
40,8,05,27,29,0
40,8,05,28,15,0
40,8,05,29,13,0
40,8,05,30,23,0
40,8,05,31,33,0
40,8,07,01,32,0
40,8,07,02,27,1.6
40,8,07,03,23,0
40,8,07,04,22,0
40,8,07,05,26,0
40,8,07,06,26,0
40,8,07,07,21,0
40,8,07,08,23,0
40,8,07,09,24,0
40,8,07,10,26,0
40,8,07,11,50,0
40,8,07,12,67,0
40,8,07,13,41,0
40,8,07,14,16,0
40,8,07,15,25,0
40,8,07,16,29,0
40,8,07,17,30,0
40,8,07,18,27,0
40,8,07,19,26,0
40,8,07,20,20,0
40,8,07,21,12,6.2
40,8,07,22,22,0
40,8,07,23,26,0.8
40,8,07,24,32,0
40,8,07,25,30,0
40,8,07,26,23,0
40,8,07,27,11,0
40,8,07,28,11,0
40,8,07,29,31,0
40,8,07,30,25,0
40,8,07,31,15,0
40,8,08,01,19,0
40,8,08,02,35,0
40,8,08,03,28,0
40,8,08,04,20,0
40,8,08,05,29,0
40,8,08,06,28,0
40,8,08,07,18,0
40,8,08,08,22,0
40,8,08,09,10,0
40,8,08,10,17,0
40,8,08,11,14,0
40,8,08,12,13,0
40,8,08,13,14,0
40,8,08,14,25,0
40,8,08,15,26,0
40,8,08,16,18,0
40,8,08,17,30,0
40,8,08,18,21,0
40,8,08,19,25,0.4
40,8,08,20,12,0.1
40,8,08,21,17,16.2
40,8,08,22,32,0
40,8,08,23,38,0
40,8,08,24,38,0
40,8,08,25,19,4.2
40,8,08,26,20,26.9
40,8,08,27,31,0
40,8,08,28,56,0
40,8,08,29,58,0
40,8,08,30,37,10.6
40,8,08,31,53,0
40,8,10,01,61,0
40,8,10,02,24,0
40,8,10,03,57,0
40,8,10,04,60,0
40,8,10,05,43,0
40,8,10,06,51,0
40,8,10,07,62,0
40,8,10,08,55,0
40,8,10,09,59,0
40,8,10,10,42,0
40,8,10,11,48,0
40,8,10,12,23,5.4
40,8,10,13,30,0
40,8,10,14,29,3.2
40,8,10,15,27,0
40,8,10,16,47,0.6
40,8,10,17,49,2.3
40,8,10,18,35,0.1
40,8,10,19,21,18.4
40,8,10,20,14,0.5
40,8,10,21,46,0
40,8,10,22,38,10.1
40,8,10,23,38,1.5
40,8,10,24,41,0
40,8,10,25,63,0
40,8,10,26,51,0
40,8,10,27,52,0
40,8,10,28,62,0
40,8,10,29,66,0
40,8,10,30,53,0
40,8,10,31,35,0.5
40,8,12,01,30,26.8
40,8,12,02,19,0
40,8,12,03,27,2
40,8,12,04,34,2
40,8,12,05,24,0
40,8,12,06,33,0
40,8,12,07,57,0
40,8,12,08,52,2.7
40,8,12,09,47,0
40,8,12,10,66,0
40,8,12,11,48,0.3
40,8,12,12,30,1.7
40,8,12,13,23,0
40,8,12,14,26,0
40,8,12,15,36,0
40,8,12,16,33,0.3
40,8,12,17,38,0.9
40,8,12,18,54,1.2
40,8,12,19,24,38.4
40,8,12,20,20,12.8
40,8,12,21,9,1
40,8,12,22,11,0
40,8,12,23,53,0
40,8,12,24,66,0
40,8,12,25,46,0
40,8,12,26,61,0
40,8,12,27,52,0
40,8,12,28,72,0
40,8,12,29,66,0
40,8,12,30,63,0
40,8,12,31,73,0
40,10,01,01,29,0
40,10,01,02,25,0
40,10,01,03,19,0
40,10,01,04,34,0
40,10,01,05,33,0
40,10,01,06,21,0
40,10,01,07,17,0
40,10,01,08,25,0
40,10,01,09,22,0
40,10,01,10,10,0
40,10,01,11,23,0
40,10,01,12,22,0
40,10,01,13,21,0
40,10,01,14,54,0
40,10,01,15,23,0
40,10,01,16,29,0
40,10,01,17,29,0
40,10,01,18,23,0
40,10,01,19,19,5.9
40,10,01,20,6,0
40,10,01,21,7,0
40,10,01,22,14,0.4
40,10,01,23,7,0
40,10,01,24,12,0
40,10,01,25,8,0
40,10,01,26,12,0
40,10,01,27,8,0
40,10,01,28,10,0
40,10,01,29,11,0
40,10,01,30,9,4.1
40,10,01,31,4,8.2
40,10,03,01,19,0
40,10,03,02,19,0
40,10,03,03,17,0
40,10,03,04,8,0
40,10,03,05,11,0
40,10,03,06,9,8.2
40,10,03,07,11,0
40,10,03,08,22,0
40,10,03,09,10,0
40,10,03,10,14,0
40,10,03,11,18,0
40,10,03,12,18,0
40,10,03,13,6,0
40,10,03,14,10,0
40,10,03,15,17,0
40,10,03,16,14,0
40,10,03,17,25,0
40,10,03,18,7,0
40,10,03,19,8,0
40,10,03,20,5,0
40,10,03,21,14,0
40,10,03,22,18,0
40,10,03,23,19,0
40,10,03,24,17,0
40,10,03,25,16,0
40,10,03,26,15,0
40,10,03,27,19,0
40,10,03,28,16,0
40,10,03,29,20,0
40,10,03,30,15,0
40,10,03,31,15,1.6
40,10,05,01,16,0
40,10,05,02,13,0
40,10,05,03,11,0
40,10,05,04,6,0
40,10,05,05,8,0
40,10,05,06,17,0
40,10,05,07,23,0
40,10,05,08,9,0
40,10,05,09,16,0
40,10,05,10,4,0
40,10,05,11,15,0
40,10,05,12,9,0
40,10,05,13,11,0
40,10,05,14,21,0
40,10,05,15,16,0
40,10,05,16,32,0.1
40,10,05,17,9,0
40,10,05,18,7,0
40,10,05,19,8,0
40,10,05,20,11,0
40,10,05,21,13,0
40,10,05,22,16,0
40,10,05,23,19,0
40,10,05,24,16,0
40,10,05,25,8,0
40,10,05,26,7,0
40,10,05,27,10,0
40,10,05,28,11,0
40,10,05,29,12,0
40,10,05,30,7,0
40,10,05,31,18,0
40,10,07,01,32,0
40,10,07,02,17,1.6
40,10,07,03,21,0
40,10,07,04,29,0
40,10,07,05,23,0
40,10,07,06,16,0
40,10,07,07,13,0
40,10,07,08,15,0
40,10,07,09,11,0
40,10,07,10,12,0
40,10,07,11,24,0
40,10,07,12,50,0
40,10,07,13,52,0
40,10,07,14,25,0
40,10,07,15,11,0
40,10,07,16,15,0
40,10,07,17,19,0
40,10,07,18,17,0
40,10,07,19,21,0
40,10,07,20,37,0
40,10,07,21,41,6.2
40,10,07,22,35,0
40,10,07,23,34,0.8
40,10,07,24,31,0
40,10,07,25,37,0
40,10,07,26,16,0
40,10,07,27,13,0
40,10,07,28,5,0
40,10,07,29,13,0
40,10,07,30,13,0
40,10,07,31,34,0
40,10,08,01,18,0
40,10,08,02,23,0
40,10,08,03,22,0
40,10,08,04,18,0
40,10,08,05,17,0
40,10,08,06,22,0
40,10,08,07,16,0
40,10,08,08,11,0
40,10,08,09,13,0
40,10,08,10,7,0
40,10,08,11,13,0
40,10,08,12,10,0
40,10,08,13,13,0
40,10,08,14,18,0
40,10,08,15,16,0
40,10,08,16,16,0
40,10,08,17,14,0
40,10,08,18,16,0
40,10,08,19,15,0.4
40,10,08,20,17,0.1
40,10,08,21,20,16.2
40,10,08,22,12,0
40,10,08,23,18,0
40,10,08,24,17,0
40,10,08,25,19,4.2
40,10,08,26,26,26.9
40,10,08,27,16,0
40,10,08,28,21,0
40,10,08,29,25,0
40,10,08,30,24,10.6
40,10,08,31,16,0
40,10,10,01,31,0
40,10,10,02,11,0
40,10,10,03,24,0
40,10,10,04,25,0
40,10,10,05,23,0
40,10,10,06,18,0
40,10,10,07,27,0
40,10,10,08,23,0
40,10,10,09,32,0
40,10,10,10,31,0
40,10,10,11,31,0
40,10,10,12,26,5.4
40,10,10,13,27,0
40,10,10,14,22,3.2
40,10,10,15,8,0
40,10,10,16,20,0.6
40,10,10,17,25,2.3
40,10,10,18,11,0.1
40,10,10,19,9,18.4
40,10,10,20,5,0.5
40,10,10,21,11,0
40,10,10,22,10,10.1
40,10,10,23,8,1.5
40,10,10,24,14,0
40,10,10,25,23,0
40,10,10,26,17,0
40,10,10,27,17,0
40,10,10,28,26,0
40,10,10,29,42,0
40,10,10,30,27,0
40,10,10,31,15,0.5
40,10,12,01,7,26.8
40,10,12,02,6,0
40,10,12,03,6,2
40,10,12,04,8,2
40,10,12,05,9,0
40,10,12,06,11,0
40,10,12,07,20,0
40,10,12,08,16,2.7
40,10,12,09,12,0
40,10,12,10,26,0
40,10,12,11,15,0.3
40,10,12,12,10,1.7
40,10,12,13,9,0
40,10,12,14,7,0
40,10,12,15,8,0
40,10,12,16,18,0.3
40,10,12,17,17,0.9
40,10,12,18,16,1.2
40,10,12,19,9,38.4
40,10,12,20,9,12.8
40,10,12,21,11,1
40,10,12,22,24,0
40,10,12,23,22,0
40,10,12,24,24,0
40,10,12,25,15,0
40,10,12,26,20,0
40,10,12,27,13,0
40,10,12,28,14,0
40,10,12,29,11,0
40,10,12,30,13,0
40,10,12,31,17,0
40,12,01,01,132,0
40,12,01,02,200,0
40,12,01,03,123,0
40,12,01,04,234,0
40,12,01,05,236,0
40,12,01,06,177,0
40,12,01,07,132,0
40,12,01,08,210,0
40,12,01,09,161,0
40,12,01,10,47,0
40,12,01,11,150,0
40,12,01,12,159,0
40,12,01,13,142,0
40,12,01,14,361,0
40,12,01,15,195,0
40,12,01,16,154,0
40,12,01,17,129,0
40,12,01,18,163,0
40,12,01,19,105,5.9
40,12,01,20,42,0
40,12,01,21,67,0
40,12,01,22,110,0.4
40,12,01,23,26,0
40,12,01,24,73,0
40,12,01,25,71,0
40,12,01,26,82,0
40,12,01,27,34,0
40,12,01,28,39,0
40,12,01,29,42,0
40,12,01,30,36,4.1
40,12,01,31,25,8.2
40,12,03,01,69,0
40,12,03,02,78,0
40,12,03,03,66,0
40,12,03,04,28,0
40,12,03,05,40,0
40,12,03,06,30,8.2
40,12,03,07,52,0
40,12,03,08,91,0
40,12,03,09,60,0
40,12,03,10,62,0
40,12,03,11,52,0
40,12,03,12,66,0
40,12,03,13,28,0
40,12,03,14,74,0
40,12,03,15,118,0
40,12,03,16,63,0
40,12,03,17,34,0
40,12,03,18,21,0
40,12,03,19,25,0
40,12,03,20,30,0
40,12,03,21,59,0
40,12,03,22,50,0
40,12,03,23,33,0
40,12,03,24,30,0
40,12,03,25,29,0
40,12,03,26,23,0
40,12,03,27,63,0
40,12,03,28,53,0
40,12,03,29,38,0
40,12,03,30,34,0
40,12,03,31,32,1.6
40,12,05,01,24,0
40,12,05,02,20,0
40,12,05,03,27,0
40,12,05,04,22,0
40,12,05,05,18,0
40,12,05,06,52,0
40,12,05,07,40,0
40,12,05,08,16,0
40,12,05,09,26,0
40,12,05,10,23,0
40,12,05,11,33,0
40,12,05,12,19,0
40,12,05,13,34,0
40,12,05,14,42,0
40,12,05,15,45,0
40,12,05,16,28,0.1
40,12,05,17,22,0
40,12,05,18,17,0
40,12,05,19,15,0
40,12,05,20,31,0
40,12,05,21,28,0
40,12,05,22,47,0
40,12,05,23,61,0
40,12,05,24,17,0
40,12,05,25,14,0
40,12,05,26,13,0
40,12,05,27,41,0
40,12,05,28,20,0
40,12,05,29,17,0
40,12,05,30,29,0
40,12,05,31,41,0
40,12,07,01,40,0
40,12,07,02,32,1.6
40,12,07,03,27,0
40,12,07,04,26,0
40,12,07,05,33,0
40,12,07,06,32,0
40,12,07,07,25,0
40,12,07,08,30,0
40,12,07,09,29,0
40,12,07,10,30,0
40,12,07,11,57,0
40,12,07,12,90,0
40,12,07,13,51,0
40,12,07,14,19,0
40,12,07,15,30,0
40,12,07,16,34,0
40,12,07,17,37,0
40,12,07,18,31,0
40,12,07,19,31,0
40,12,07,20,24,0
40,12,07,21,15,6.2
40,12,07,22,27,0
40,12,07,23,32,0.8
40,12,07,24,38,0
40,12,07,25,38,0
40,12,07,26,30,0
40,12,07,27,15,0
40,12,07,28,14,0
40,12,07,29,42,0
40,12,07,30,29,0
40,12,07,31,19,0
40,12,08,01,24,0
40,12,08,02,41,0
40,12,08,03,31,0
40,12,08,04,23,0
40,12,08,05,39,0
40,12,08,06,37,0
40,12,08,07,23,0
40,12,08,08,30,0
40,12,08,09,16,0
40,12,08,10,21,0
40,12,08,11,17,0
40,12,08,12,16,0
40,12,08,13,18,0
40,12,08,14,30,0
40,12,08,15,31,0
40,12,08,16,21,0
40,12,08,17,34,0
40,12,08,18,24,0
40,12,08,19,35,0.4
40,12,08,20,15,0.1
40,12,08,21,20,16.2
40,12,08,22,38,0
40,12,08,23,43,0
40,12,08,24,44,0
40,12,08,25,23,4.2
40,12,08,26,28,26.9
40,12,08,27,42,0
40,12,08,28,67,0
40,12,08,29,70,0
40,12,08,30,45,10.6
40,12,08,31,61,0
40,12,10,01,121,0
40,12,10,02,31,0
40,12,10,03,89,0
40,12,10,04,85,0
40,12,10,05,50,0
40,12,10,06,63,0
40,12,10,07,84,0
40,12,10,08,95,0
40,12,10,09,89,0
40,12,10,10,53,0
40,12,10,11,65,0
40,12,10,12,27,5.4
40,12,10,13,37,0
40,12,10,14,38,3.2
40,12,10,15,40,0
40,12,10,16,75,0.6
40,12,10,17,89,2.3
40,12,10,18,50,0.1
40,12,10,19,27,18.4
40,12,10,20,18,0.5
40,12,10,21,80,0
40,12,10,22,52,10.1
40,12,10,23,53,1.5
40,12,10,24,59,0
40,12,10,25,99,0
40,12,10,26,79,0
40,12,10,27,84,0
40,12,10,28,102,0
40,12,10,29,129,0
40,12,10,30,100,0
40,12,10,31,57,0.5
40,12,12,01,37,26.8
40,12,12,02,24,0
40,12,12,03,35,2
40,12,12,04,42,2
40,12,12,05,29,0
40,12,12,06,49,0
40,12,12,07,112,0
40,12,12,08,113,2.7
40,12,12,09,74,0
40,12,12,10,182,0
40,12,12,11,108,0.3
40,12,12,12,45,1.7
40,12,12,13,30,0
40,12,12,14,35,0
40,12,12,15,45,0
40,12,12,16,55,0.3
40,12,12,17,60,0.9
40,12,12,18,86,1.2
40,12,12,19,31,38.4
40,12,12,20,28,12.8
40,12,12,21,13,1
40,12,12,22,15,0
40,12,12,23,90,0
40,12,12,24,115,0
40,12,12,25,81,0
40,12,12,26,172,0
40,12,12,27,92,0
40,12,12,28,164,0
40,12,12,29,127,0
40,12,12,30,130,0
40,12,12,31,205,0
47,7,01,01,74,0
47,7,01,02,113,0
47,7,01,03,78,0
47,7,01,04,114,0
47,7,01,05,83,0
47,7,01,06,94,0
47,7,01,07,67,0
47,7,01,08,99,0
47,7,01,09,64,0
47,7,01,10,10,0
47,7,01,11,64,0
47,7,01,12,36,0
47,7,01,13,48,0
47,7,01,14,156,0
47,7,01,15,98,0
47,7,01,16,57,0
47,7,01,17,46,0
47,7,01,18,62,0
47,7,01,19,28,5.9
47,7,01,20,4,0
47,7,01,21,34,0
47,7,01,22,53,0.4
47,7,01,23,2,0
47,7,01,24,10,0
47,7,01,25,23,0
47,7,01,26,22,0
47,7,01,27,7,0
47,7,01,28,4,0
47,7,01,29,2,0
47,7,01,30,1,4.1
47,7,01,31,1,8.2
47,7,03,01,24,0
47,7,03,02,19,0
47,7,03,03,6,0
47,7,03,04,1,0
47,7,03,05,2,0
47,7,03,06,2,8.2
47,7,03,07,4,0
47,7,03,08,17,0
47,7,03,09,13,0
47,7,03,10,14,0
47,7,03,11,18,0
47,7,03,12,18,0
47,7,03,13,4,0
47,7,03,14,17,0
47,7,03,15,59,0
47,7,03,16,16,0
47,7,03,17,8,0
47,7,03,18,3,0
47,7,03,19,3,0
47,7,03,20,4,0
47,7,03,21,7,0
47,7,03,22,16,0
47,7,03,23,3,0
47,7,03,24,2,0
47,7,03,25,4,0
47,7,03,26,4,0
47,7,03,27,10,0
47,7,03,28,14,0
47,7,03,29,4,0
47,7,03,30,5,0
47,7,03,31,2,1.6
47,7,05,01,2,0
47,7,05,02,1,0
47,7,05,03,4,0
47,7,05,04,2,0
47,7,05,05,1,0
47,7,05,06,10,0
47,7,05,07,5,0
47,7,05,08,1,0
47,7,05,09,2,0
47,7,05,10,2,0
47,7,05,11,4,0
47,7,05,12,2,0
47,7,05,13,4,0
47,7,05,14,3,0
47,7,05,15,5,0
47,7,05,16,5,0.1
47,7,05,17,1,0
47,7,05,18,1,0
47,7,05,19,1,0
47,7,05,20,3,0
47,7,05,21,2,0
47,7,05,22,4,0
47,7,05,23,14,0
47,7,05,24,3,0
47,7,05,25,1,0
47,7,05,26,2,0
47,7,05,27,7,0
47,7,05,28,3,0
47,7,05,29,3,0
47,7,05,30,5,0
47,7,05,31,4,0
47,7,07,01,3,0
47,7,07,02,3,1.6
47,7,07,03,1,0
47,7,07,04,1,0
47,7,07,05,2,0
47,7,07,06,3,0
47,7,07,07,1,0
47,7,07,08,3,0
47,7,07,09,1,0
47,7,07,10,2,0
47,7,07,11,7,0
47,7,07,12,28,0
47,7,07,13,4,0
47,7,07,14,1,0
47,7,07,15,2,0
47,7,07,16,2,0
47,7,07,17,3,0
47,7,07,18,2,0
47,7,07,19,2,0
47,7,07,20,1,0
47,7,07,21,1,6.2
47,7,07,22,3,0
47,7,07,23,2,0.8
47,7,07,24,3,0
47,7,07,25,3,0
47,7,07,26,1,0
47,7,07,27,1,0
47,7,07,28,1,0
47,7,07,29,7,0
47,7,07,30,2,0
47,7,07,31,2,0
47,7,10,01,37,0
47,7,10,02,3,0
47,7,10,03,26,0
47,7,10,04,30,0
47,7,10,05,12,0
47,7,10,06,7,0
47,7,10,07,52,0
47,7,10,08,56,0
47,7,10,09,28,0
47,7,10,10,18,0
47,7,10,11,12,0
47,7,10,12,1,5.4
47,7,10,13,10,0
47,7,10,14,2,3.2
47,7,10,15,2,0
47,7,10,16,19,0.6
47,7,10,17,14,2.3
47,7,10,18,2,0.1
47,7,10,19,1,18.4
47,7,10,20,1,0.5
47,7,10,21,29,0
47,7,10,22,9,10.1
47,7,10,23,1,1.5
47,7,10,24,3,0
47,7,10,25,51,0
47,7,10,26,61,0
47,7,10,27,46,0
47,7,10,28,35,0
47,7,10,29,68,0
47,7,10,30,38,0
47,7,10,31,3,0.5
47,7,12,01,2,26.8
47,7,12,02,5,0
47,7,12,03,7,2
47,7,12,04,9,2
47,7,12,05,5,0
47,7,12,06,10,0
47,7,12,07,35,0
47,7,12,08,34,2.7
47,7,12,09,14,0
47,7,12,10,59,0
47,7,12,11,33,0.3
47,7,12,12,3,1.7
47,7,12,13,1,0
47,7,12,14,1,0
47,7,12,15,1,0
47,7,12,16,4,0.3
47,7,12,17,4,0.9
47,7,12,18,15,1.2
47,7,12,19,1,38.4
47,7,12,20,1,12.8
47,7,12,21,1,1
47,7,12,22,1,0
47,7,12,23,21,0
47,7,12,24,53,0
47,7,12,25,58,0
47,7,12,26,64,0
47,7,12,27,60,0
47,7,12,28,83,0
47,7,12,29,72,0
47,7,12,30,75,0
47,7,12,31,98,0
47,8,01,01,60,0
47,8,01,02,76,0
47,8,01,03,66,0
47,8,01,04,81,0
47,8,01,05,70,0
47,8,01,06,75,0
47,8,01,07,73,0
47,8,01,08,77,0
47,8,01,09,63,0
47,8,01,10,42,0
47,8,01,11,69,0
47,8,01,12,53,0
47,8,01,13,59,0
47,8,01,14,90,0
47,8,01,15,81,0
47,8,01,16,55,0
47,8,01,17,63,0
47,8,01,18,56,0
47,8,01,19,45,5.9
47,8,01,20,35,0
47,8,01,21,52,0
47,8,01,22,56,0.4
47,8,01,23,16,0
47,8,01,24,45,0
47,8,01,25,51,0
47,8,01,26,49,0
47,8,01,27,27,0
47,8,01,28,22,0
47,8,01,29,21,0
47,8,01,30,18,4.1
47,8,01,31,14,8.2
47,8,03,01,58,0
47,8,03,02,52,0
47,8,03,03,36,0
47,8,03,04,16,0
47,8,03,05,26,0
